Id,SalePrice
2734,141951.1589364088
2735,142115.02486186696
2736,130114.46129487804
2737,128153.25621253252
2738,156946.70771146158
2739,143227.99382820015
2740,145975.80150191893
2741,149151.86653960112
2742,150970.76702699228
2743,163841.73147233238
2744,145811.72437718604
2745,151570.455285836
2746,140646.97471215622
2747,114045.43317741249
2748,121477.0846296061
2749,135139.18660669448
2750,137547.2185300875
2751,171315.19871078047
2752,135582.0978961602
2753,257223.3221081855
2754,143319.3489940149
2755,89474.25891913287
2756,25940.77661192522
2757,83308.09637649579
2758,164764.26430532744
2759,139095.32633939316
2760,145403.4723936139
2761,145486.83360659145
2762,173416.18934180296
2763,124617.45800324064
2764,296045.1022108147
2765,103382.32743756752
2766,82633.95827816194
2767,125236.05459097121
2768,138618.28881549905
2769,130850.13983488164
2770,90539.77842498431
2771,101446.68596232764
2772,175016.44955346326
2773,150377.06588933128
2774,117236.7549465053
2775,141011.41299864824
2776,158425.3061262766
2777,132117.2839864589
2778,133521.82453891658
2779,107201.68469479936
2780,91310.59538758302
2781,89122.94564757077
2782,89785.46686822339
2783,129970.30442139262
2784,129764.60961553117
2785,56786.79054346366
2786,130653.44214699231
2787,70732.40336817713
2788,152311.4820802674
2789,86325.88078948401
2790,111251.12712739175
2791,16952.322086951463
2792,142970.76276549406
2793,83376.11141608539
2794,117199.0655031536
2795,101047.4205138681
2796,242142.98225069593
2797,100261.70005180815
2798,111304.52195957035
2799,66639.34801001207
2800,106560.39364938892
2801,129852.03096238861
2802,178814.08736508794
2803,129898.43054523994
2804,116636.82366572088
2805,70804.24639806175
2806,175637.1869147265
2807,148053.29239953542
2808,136800.08915934642
2809,119051.9837141087
2810,165368.9845423078
2811,163704.52034071262
2812,151553.74062501232
2813,151610.39346688648
2814,109271.94182678149
2815,247253.05549544434
2816,151309.90693680628
2817,127896.39606985438
2818,170172.33713166404
2819,136901.41483354988
2820,101030.33091349504
2821,180244.82380979846
2822,381815.26289856096
2823,192577.8775989822
2824,128309.85058517731
2825,135830.14102329733
2826,127403.96282999124
2827,248855.6274539131
2828,198415.82737941633
2829,244327.25461624085
2830,179379.94285076426
2831,259012.41310400225
2832,330686.1451256663
2833,234248.65885196615
2834,222714.8076692907
2835,195796.99425849516
2836,153528.4279244867
2837,146437.4007601539
2838,167653.71330710722
2839,203130.4860287275
2840,202913.7654168039
2841,228858.28591370268
2842,160936.4634060053
2843,173144.13238072197
2844,129234.97369742393
2845,210394.8906052251
2846,213743.50152177562
2847,205209.81307962944
2848,195328.50590781367
2849,287599.23984262405
2850,214190.3313008569
2851,242330.99158736866
2852,232149.80959828745
2853,142798.66945934098
2854,201426.72305295442
2855,200867.552250896
2856,188505.8515938149
2857,209297.0520746772
2858,89324.5049131657
2859,125311.41206968157
2860,132812.2536739586
2861,176887.4741707464
2862,156555.40455895395
2863,248661.8468595642
2864,146689.48109455884
2865,140355.19890820526
2866,102368.23978899594
2867,101428.7219154631
2868,109629.28963425977
2869,90851.9248934054
2870,78984.0060121197
2871,34309.01168487256
2872,99371.46410557989
2873,148034.9995373087
2874,135857.19046579418
2875,169366.45148051565
2876,150308.14296393143
2877,148590.4969752056
2878,151085.43867397285
2879,106034.76663000183
2880,128874.999134526
2881,169736.77027933334
2882,201311.0896230879
2883,160385.9463781315
2884,167405.5770838369
2885,223098.30918945058
2886,105397.93708132848
2887,141171.7796991492
2888,58986.58064118738
2889,84203.85084714426
2890,151515.2738193015
2891,1129.4345211869804
2892,44248.60645893216
2893,39463.22257547907
2894,334432.674544677
2895,272327.5955855431
2896,218578.51217292377
2897,113802.8241977205
2898,208400.24104312842
2899,160148.64698794752
2900,221244.09015410754
2901,168197.744007022
2902,333531.61616952077
2903,370191.4269986806
2904,63093.329113572254
2905,193208.18059120572
2906,113711.43346167647
2907,121663.879112083
2908,121728.0972430685
2909,80575.16335955111
2910,69051.23249378952
2911,142487.49655480369
2912,75615.5425913491
2913,75693.1949952622
2914,91433.40121774108
2915,78289.93225188518
2916,191838.71108638297
2917,115072.14119362831
2918,238487.77674775047
